0
[1680505200] LOG ROTATION: DAILY
[1680505200] LOG VERSION: 2.0
"[1680505200] CURRENT SERVICE STATE: vswprda2gws12;serGEN vswprd RHEL Uptime;OK;HARD;1;OK - uptime is 4 Days, 3 Hours, 33 Minutes"
[1680505200] CURRENT SERVICE STATE: vswprda2gws12;serGEN vswprd RHEL Volume - Boot;OK;HARD;1;DISK OK - free space: /boot 276 MB (55.57% inode=100%):
[1680505200] CURRENT SERVICE STATE: vswprda2gws12;serGEN vswprd RHEL Volume - Root;OK;HARD;1;DISK OK - free space: / 7740 MB (77.47% inode=98%):
[1680505200] CURRENT SERVICE STATE: vswprda2gws12;serGEN vswprd RHEL Volume - Tmp;OK;HARD;1;DISK OK - free space: /tmp 5077 MB (99.36% inode=100%):
[1680505200] CURRENT SERVICE STATE: vswprda2gws12;serGEN vswprd RHEL Volume - Var;OK;HARD;1;DISK OK - free space: /var 13395 MB (87.26% inode=100%):
[1680505200] CURRENT SERVICE STATE: vswprda2gws12;serGEN vswprd RHEL Volume - Var-Log;OK;HARD;1;DISK OK - free space: /var/log 7769 MB (75.95% inode=100%):
[1680505200] CURRENT SERVICE STATE: vswprda2gws12;serGEN vswprd Volume - /home;OK;HARD;1;DISK OK - free space: /home 5317 MB (99.38% inode=100%):
[1680505200] CURRENT SERVICE STATE: vswprda2gws12;serGEN vswprd Volume - /var/log/audit;OK;HARD;1;DISK OK - free space: /var/log/audit 4572 MB (89.47% inode=100%):
[1680505200] CURRENT SERVICE STATE: vswprda2gws12;serGEN vswprd Volume - /var/tmp;OK;HARD;1;DISK OK - free space: /var/tmp 5077 MB (99.36% inode=100%):
[1680505200] CURRENT SERVICE STATE: vswprda2gws12;serGEN vswprd Volume -/opt;OK;HARD;1;DISK OK - free space: /opt 7503 MB (82.29% inode=100%):
[1680505200] CURRENT SERVICE STATE: vswprda2gws12;serGEN vswprd allegiant2go-rest-service;OK;HARD;1;HTTP OK: HTTP/1.1 200 OK - 782 bytes in 0.004 second response time
[1680505200] CURRENT SERVICE STATE: vswprda2gws13;serGEN vswprd All Volumes;OK;HARD;1;DISK OK - free space: / 7739 MB (77.47% inode=98%): /boot 276 MB (55.57% inode=100%): /var 13500 MB (87.95% inode=100%): /tmp 5077 MB (99.36% inode=100%): /opt 7502 MB (82.28% inode=100%): /var/tmp 5077 MB (99.36% inode=100%): /var/log 7884 MB (77.07% inode=100%): /var/log/audit 4579 MB (89.61% inode=100%):
[1680505200] CURRENT SERVICE STATE: vswprda2gws13;serGEN vswprd RHEL Hardware - Memory;OK;HARD;1;OK - 36.0% (2883888 kB) used.
[1680505200] CURRENT SERVICE STATE: vswprda2gws13;serGEN vswprd RHEL Hardware - Swap Usage;OK;HARD;1;SWAP OK - 96% free (4890 MB out of 5119 MB)
"[1680505200] CURRENT SERVICE STATE: vswprda2gws13;serGEN vswprd RHEL Load;OK;HARD;1;OK - load average: 0.07, 0.12, 0.07"
[1680505200] CURRENT SERVICE STATE: vswprda2gws13;serGEN vswprd RHEL NTP Time Offset;OK;HARD;1;NTP OK: Offset -1.120567322e-05 secs
"[1680505200] CURRENT SERVICE STATE: vswprda2gws13;serGEN vswprd RHEL Ping;OK;HARD;1;PING OK - Packet loss = 0%, RTA = 0.78 ms"
[1680505200] CURRENT SERVICE STATE: vswprda2gws13;serGEN vswprd RHEL Process - auditd;OK;HARD;1;PROCS OK: 1 process with command name 'auditd'
[1680505200] CURRENT SERVICE STATE: vswprda2gws13;serGEN vswprd RHEL Rsyslog work directory;OK;HARD;1;OK
[1680505200] CURRENT SERVICE STATE: vswprda2gws13;serGEN vswprd RHEL Service - ssh;OK;HARD;1;SSH OK - OpenSSH_7.4 (protocol 2.0)
"[1680505200] CURRENT SERVICE STATE: vswprda2gws13;serGEN vswprd RHEL Uptime;OK;HARD;1;OK - uptime is 4 Days, 3 Hours, 34 Minutes"
[1680505200] CURRENT SERVICE STATE: vswprda2gws13;serGEN vswprd RHEL Volume - Boot;OK;HARD;1;DISK OK - free space: /boot 276 MB (55.57% inode=100%):
[1680505200] CURRENT SERVICE STATE: vswprda2gws13;serGEN vswprd RHEL Volume - Root;OK;HARD;1;DISK OK - free space: / 7739 MB (77.47% inode=98%):
[1680505200] CURRENT SERVICE STATE: vswprda2gws13;serGEN vswprd RHEL Volume - Tmp;OK;HARD;1;DISK OK - free space: /tmp 5077 MB (99.36% inode=100%):
[1680505200] CURRENT SERVICE STATE: vswprda2gws13;serGEN vswprd RHEL Volume - Var;OK;HARD;1;DISK OK - free space: /var 13500 MB (87.95% inode=100%):
[1680505200] CURRENT SERVICE STATE: vswprda2gws13;serGEN vswprd RHEL Volume - Var-Log;OK;HARD;1;DISK OK - free space: /var/log 7852 MB (76.75% inode=100%):
[1680505200] CURRENT SERVICE STATE: vswprda2gws13;serGEN vswprd Volume - /home;OK;HARD;1;DISK OK - free space: /home 5317 MB (99.38% inode=100%):
[1680505200] CURRENT SERVICE STATE: vswprda2gws13;serGEN vswprd Volume - /var/log/audit;OK;HARD;1;DISK OK - free space: /var/log/audit 4579 MB (89.61% inode=100%):
[1680505200] CURRENT SERVICE STATE: vswprda2gws13;serGEN vswprd Volume - /var/tmp;OK;HARD;1;DISK OK - free space: /var/tmp 5077 MB (99.36% inode=100%):
[1680505200] CURRENT SERVICE STATE: vswprda2gws13;serGEN vswprd Volume -/opt;OK;HARD;1;DISK OK - free space: /opt 7502 MB (82.28% inode=100%):
[1680505200] CURRENT SERVICE STATE: vswprda2gws13;serGEN vswprd allegiant2go-rest-service;OK;HARD;1;HTTP OK: HTTP/1.1 200 OK - 782 bytes in 0.006 second response time
[1680505200] CURRENT SERVICE STATE: vswprda2gws21;serGEN vswprd All Volumes;OK;HARD;1;DISK OK - free space: / 7724 MB (77.32% inode=98%): /boot 276 MB (55.57% inode=100%): /opt 7504 MB (82.30% inode=100%): /var 13379 MB (87.16% inode=100%): /var/log 7817 MB (76.42% inode=100%): /var/log/audit 4586 MB (89.74% inode=100%): /var/tmp 5077 MB (99.36% inode=100%): /tmp 5077 MB (99.36% inode=100%):
[1680505200] CURRENT SERVICE STATE: vswprda2gws21;serGEN vswprd RHEL Hardware - Memory;OK;HARD;1;OK - 37.9% (3031556 kB) used.
[1680505200] CURRENT SERVICE STATE: vswprda2gws21;serGEN vswprd RHEL Hardware - Swap Usage;OK;HARD;1;SWAP OK - 99% free (5058 MB out of 5119 MB)
"[1680505200] CURRENT SERVICE STATE: vswprda2gws21;serGEN vswprd RHEL Load;OK;HARD;1;OK - load average: 0.00, 0.02, 0.06"
[1680505200] CURRENT SERVICE STATE: vswprda2gws21;serGEN vswprd RHEL NTP Time Offset;OK;HARD;1;NTP OK: Offset -1.406669617e-05 secs
"[1680505200] CURRENT SERVICE STATE: vswprda2gws21;serGEN vswprd RHEL Ping;OK;HARD;1;PING OK - Packet loss = 0%, RTA = 0.65 ms"
[1680505200] CURRENT SERVICE STATE: vswprda2gws21;serGEN vswprd RHEL Process - auditd;OK;HARD;1;PROCS OK: 1 process with command name 'auditd'
[1680505200] CURRENT SERVICE STATE: vswprda2gws21;serGEN vswprd RHEL Rsyslog work directory;OK;HARD;1;OK
[1680505200] CURRENT SERVICE STATE: vswprda2gws21;serGEN vswprd RHEL Service - ssh;OK;HARD;1;SSH OK - OpenSSH_7.4 (protocol 2.0)
"[1680505200] CURRENT SERVICE STATE: vswprda2gws21;serGEN vswprd RHEL Uptime;OK;HARD;1;OK - uptime is 3 Days, 3 Hours, 27 Minutes"
[1680505200] CURRENT SERVICE STATE: vswprda2gws21;serGEN vswprd RHEL Volume - Boot;OK;HARD;1;DISK OK - free space: /boot 276 MB (55.57% inode=100%):
[1680505200] CURRENT SERVICE STATE: vswprda2gws21;serGEN vswprd RHEL Volume - Root;OK;HARD;1;DISK OK - free space: / 7724 MB (77.32% inode=98%):
[1680505200] CURRENT SERVICE STATE: vswprda2gws21;serGEN vswprd RHEL Volume - Tmp;OK;HARD;1;DISK OK - free space: /tmp 5077 MB (99.36% inode=100%):
[1680505200] CURRENT SERVICE STATE: vswprda2gws21;serGEN vswprd RHEL Volume - Var;OK;HARD;1;DISK OK - free space: /var 13379 MB (87.16% inode=100%):
[1680505200] CURRENT SERVICE STATE: vswprda2gws21;serGEN vswprd RHEL Volume - Var-Log;OK;HARD;1;DISK OK - free space: /var/log 7817 MB (76.42% inode=100%):
[1680505200] CURRENT SERVICE STATE: vswprda2gws21;serGEN vswprd Volume - /home;OK;HARD;1;DISK OK - free space: /home 5317 MB (99.38% inode=100%):
[1680505200] CURRENT SERVICE STATE: vswprda2gws21;serGEN vswprd Volume - /var/log/audit;OK;HARD;1;DISK OK - free space: /var/log/audit 4586 MB (89.74% inode=100%):
[1680505200] CURRENT SERVICE STATE: vswprda2gws21;serGEN vswprd Volume - /var/tmp;OK;HARD;1;DISK OK - free space: /var/tmp 5077 MB (99.36% inode=100%):
[1680505200] CURRENT SERVICE STATE: vswprda2gws21;serGEN vswprd Volume -/opt;OK;HARD;1;DISK OK - free space: /opt 7504 MB (82.30% inode=100%):
[1680505200] CURRENT SERVICE STATE: vswprda2gws21;serGEN vswprd allegiant2go-rest-service;OK;HARD;1;HTTP OK: HTTP/1.1 200 OK - 782 bytes in 0.004 second response time
[1680505200] CURRENT SERVICE STATE: vswprda2gws22;serGEN vswprd All Volumes;OK;HARD;1;DISK OK - free space: / 7724 MB (77.32% inode=98%): /tmp 5077 MB (99.36% inode=100%): /opt 7503 MB (82.29% inode=100%): /var 13517 MB (88.06% inode=100%): /boot 276 MB (55.57% inode=100%): /var/log 7870 MB (76.93% inode=100%): /var/tmp 5077 MB (99.36% inode=100%): /var/log/audit 4563 MB (89.30% inode=100%):
[1680505200] CURRENT SERVICE STATE: vswprda2gws22;serGEN vswprd RHEL Hardware - Memory;OK;HARD;1;OK - 36.8% (2948820 kB) used.
[1680505200] CURRENT SERVICE STATE: vswprda2gws22;serGEN vswprd RHEL Hardware - Swap Usage;OK;HARD;1;SWAP OK - 98% free (5002 MB out of 5119 MB)
"[1680505200] CURRENT SERVICE STATE: vswprda2gws22;serGEN vswprd RHEL Load;OK;HARD;1;OK - load average: 0.01, 0.04, 0.05"
[1680505200] CURRENT SERVICE STATE: vswprda2gws22;serGEN vswprd RHEL NTP Time Offset;OK;HARD;1;NTP OK: Offset -1.335144043e-05 secs
"[1680505200] CURRENT SERVICE STATE: vswprda2gws22;serGEN vswprd RHEL Ping;OK;HARD;1;PING OK - Packet loss = 0%, RTA = 0.63 ms"
[1680505200] CURRENT SERVICE STATE: vswprda2gws22;serGEN vswprd RHEL Process - auditd;OK;HARD;1;PROCS OK: 1 process with command name 'auditd'
[1680505200] CURRENT SERVICE STATE: vswprda2gws22;serGEN vswprd RHEL Rsyslog work directory;OK;HARD;1;OK
[1680505200] CURRENT SERVICE STATE: vswprda2gws22;serGEN vswprd RHEL Service - ssh;OK;HARD;1;SSH OK - OpenSSH_7.4 (protocol 2.0)
"[1680505200] CURRENT SERVICE STATE: vswprda2gws22;serGEN vswprd RHEL Uptime;OK;HARD;1;OK - uptime is 3 Days, 3 Hours, 28 Minutes"
[1680505200] CURRENT SERVICE STATE: vswprda2gws22;serGEN vswprd RHEL Volume - Boot;OK;HARD;1;DISK OK - free space: /boot 276 MB (55.57% inode=100%):
[1680505200] CURRENT SERVICE STATE: vswprda2gws22;serGEN vswprd RHEL Volume - Root;OK;HARD;1;DISK OK - free space: / 7724 MB (77.32% inode=98%):
[1680505200] CURRENT SERVICE STATE: vswprda2gws22;serGEN vswprd RHEL Volume - Tmp;OK;HARD;1;DISK OK - free space: /tmp 5077 MB (99.36% inode=100%):
[1680505200] CURRENT SERVICE STATE: vswprda2gws22;serGEN vswprd RHEL Volume - Var;OK;HARD;1;DISK OK - free space: /var 13517 MB (88.06% inode=100%):
[1680505200] CURRENT SERVICE STATE: vswprda2gws22;serGEN vswprd RHEL Volume - Var-Log;OK;HARD;1;DISK OK - free space: /var/log 7870 MB (76.93% inode=100%):
[1680505200] CURRENT SERVICE STATE: vswprda2gws22;serGEN vswprd Volume - /home;OK;HARD;1;DISK OK - free space: /home 5317 MB (99.38% inode=100%):
[1680505200] CURRENT SERVICE STATE: vswprda2gws22;serGEN vswprd Volume - /var/log/audit;OK;HARD;1;DISK OK - free space: /var/log/audit 4563 MB (89.30% inode=100%):
[1680505200] CURRENT SERVICE STATE: vswprda2gws22;serGEN vswprd Volume - /var/tmp;OK;HARD;1;DISK OK - free space: /var/tmp 5077 MB (99.36% inode=100%):
[1680505200] CURRENT SERVICE STATE: vswprda2gws22;serGEN vswprd Volume -/opt;OK;HARD;1;DISK OK - free space: /opt 7503 MB (82.29% inode=100%):
[1680505200] CURRENT SERVICE STATE: vswprda2gws22;serGEN vswprd allegiant2go-rest-service;OK;HARD;1;HTTP OK: HTTP/1.1 200 OK - 782 bytes in 0.004 second response time
[1680505200] CURRENT SERVICE STATE: vswprda2gws23;serGEN vswprd All Volumes;OK;HARD;1;DISK OK - free space: / 7724 MB (77.32% inode=98%): /boot 276 MB (55.57% inode=100%): /var 13518 MB (88.06% inode=100%): /tmp 5077 MB (99.36% inode=100%): /var/tmp 5077 MB (99.36% inode=100%): /var/log 7927 MB (77.49% inode=100%): /opt 7504 MB (82.30% inode=100%): /var/log/audit 4556 MB (89.17% inode=100%):
[1680505200] CURRENT SERVICE STATE: vswprda2gws23;serGEN vswprd RHEL Hardware - Memory;OK;HARD;1;OK - 37.2% (2983216 kB) used.
[1680505200] CURRENT SERVICE STATE: vswprda2gws23;serGEN vswprd RHEL Hardware - Swap Usage;OK;HARD;1;SWAP OK - 99% free (5029 MB out of 5119 MB)
"[1680505200] CURRENT SERVICE STATE: vswprda2gws23;serGEN vswprd RHEL Load;OK;HARD;1;OK - load average: 0.11, 0.27, 0.22"
[1680505200] CURRENT SERVICE STATE: vswprda2gws23;serGEN vswprd RHEL NTP Time Offset;OK;HARD;1;NTP OK: Offset -1.835823059e-05 secs
"[1680505200] CURRENT SERVICE STATE: vswprda2gws23;serGEN vswprd RHEL Ping;OK;HARD;1;PING OK - Packet loss = 0%, RTA = 0.49 ms"
[1680505200] CURRENT SERVICE STATE: vswprda2gws23;serGEN vswprd RHEL Process - auditd;OK;HARD;1;PROCS OK: 1 process with command name 'auditd'
[1680505200] CURRENT SERVICE STATE: vswprda2gws23;serGEN vswprd RHEL Rsyslog work directory;OK;HARD;1;OK
[1680505200] CURRENT SERVICE STATE: vswprda2gws23;serGEN vswprd RHEL Service - ssh;OK;HARD;1;SSH OK - OpenSSH_7.4 (protocol 2.0)
"[1680505200] CURRENT SERVICE STATE: vswprda2gws23;serGEN vswprd RHEL Uptime;OK;HARD;1;OK - uptime is 3 Days, 3 Hours, 29 Minutes"
[1680505200] CURRENT SERVICE STATE: vswprda2gws23;serGEN vswprd RHEL Volume - Boot;OK;HARD;1;DISK OK - free space: /boot 276 MB (55.57% inode=100%):
[1680505200] CURRENT SERVICE STATE: vswprda2gws23;serGEN vswprd RHEL Volume - Root;OK;HARD;1;DISK OK - free space: / 7724 MB (77.32% inode=98%):
[1680505200] CURRENT SERVICE STATE: vswprda2gws23;serGEN vswprd RHEL Volume - Tmp;OK;HARD;1;DISK OK - free space: /tmp 5077 MB (99.36% inode=100%):
[1680505200] CURRENT SERVICE STATE: vswprda2gws23;serGEN vswprd RHEL Volume - Var;OK;HARD;1;DISK OK - free space: /var 13518 MB (88.06% inode=100%):
[1680505200] CURRENT SERVICE STATE: vswprda2gws23;serGEN vswprd RHEL Volume - Var-Log;OK;HARD;1;DISK OK - free space: /var/log 7807 MB (76.31% inode=100%):
[1680505200] CURRENT SERVICE STATE: vswprda2gws23;serGEN vswprd Volume - /home;OK;HARD;1;DISK OK - free space: /home 5315 MB (99.36% inode=100%):
[1680505200] CURRENT SERVICE STATE: vswprda2gws23;serGEN vswprd Volume - /var/log/audit;OK;HARD;1;DISK OK - free space: /var/log/audit 4556 MB (89.17% inode=100%):
[1680505200] CURRENT SERVICE STATE: vswprda2gws23;serGEN vswprd Volume - /var/tmp;OK;HARD;1;DISK OK - free space: /var/tmp 5077 MB (99.36% inode=100%):
[1680505200] CURRENT SERVICE STATE: vswprda2gws23;serGEN vswprd Volume -/opt;OK;HARD;1;DISK OK - free space: /opt 7504 MB (82.30% inode=100%):
[1680505200] CURRENT SERVICE STATE: vswprda2gws23;serGEN vswprd allegiant2go-rest-service;OK;HARD;1;HTTP OK: HTTP/1.1 200 OK - 782 bytes in 0.004 second response time
"[1680505200] CURRENT SERVICE STATE: vswprdaisap02;serGEN vswprd AIS CMSARINC Server;OK;HARD;1;PROCS OK: 1 process with args 'com.cms_solutions.cmsarincserver.CMSARINCServer', UID = 0 (root)"
[1680505200] CURRENT SERVICE STATE: vswprdaisap02;serGEN vswprd AIS DB2 Connect;OK;HARD;1;TCP OK - 0.001 second response time on db2 port 50001
[1680505200] CURRENT SERVICE STATE: vswprdaisap02;serGEN vswprd AIS HTTP Connect;OK;HARD;1;HTTP OK: HTTP/1.1 302 Found - 397 bytes in 0.003 second response time
[1680505200] CURRENT SERVICE STATE: vswprdaisap02;serGEN vswprd AIS HTTPS Connect;OK;HARD;1;HTTP OK: HTTP/1.1 200 OK - 3463 bytes in 0.076 second response time
[1680505200] CURRENT SERVICE STATE: vswprdaisap02;serGEN vswprd ATL Expire Vouchers;OK;HARD;1;OK
[1680505200] CURRENT SERVICE STATE: vswprdaisap02;serGEN vswprd All Volumes;OK;HARD;1;DISK OK - free space: / 5251 MB (36.92% inode=89%): /boot 345 MB (76.46% inode=100%): /tmp 4609 MB (99.01% inode=100%): /var 11687 MB (82.17% inode=99%): /var/log 9147 MB (96.90% inode=100%): /var/log/audit 4143 MB (88.99% inode=100%): /usr2 95681 MB (51.91% inode=83%): /usr/share/php 95681 MB (51.91% inode=83%): /opt/tomcat 95681 MB (51.91% inode=83%): /opt/ant 95681 MB (51.91% inode=83%):
[1680505200] CURRENT SERVICE STATE: vswprdaisap02;serGEN vswprd Baglink Connection;OK;HARD;1;OK: Found 0 lines (limit=1/0): No matches found.
[1680505200] CURRENT SERVICE STATE: vswprdaisap02;serGEN vswprd RHEL Hardware - Memory;OK;HARD;1;OK - 17.1% (1375892 kB) used.
[1680505200] CURRENT SERVICE STATE: vswprdaisap02;serGEN vswprd RHEL Hardware - Swap Usage;OK;HARD;1;SWAP OK - 100% free (5119 MB out of 5119 MB)
"[1680505200] CURRENT SERVICE STATE: vswprdaisap02;serGEN vswprd RHEL Load;OK;HARD;1;OK - load average: 0.00, 0.01, 0.00"
[1680505200] CURRENT SERVICE STATE: vswprdaisap02;serGEN vswprd RHEL NTP Time Offset;OK;HARD;1;NTP OK: Offset -3.695487976e-06 secs
"[1680505200] CURRENT SERVICE STATE: vswprdaisap02;serGEN vswprd RHEL Ping;OK;HARD;1;PING OK - Packet loss = 0%, RTA = 0.74 ms"
[1680505200] CURRENT SERVICE STATE: vswprdaisap02;serGEN vswprd RHEL Process - auditd;OK;HARD;1;PROCS OK: 1 process with command name 'auditd'
[1680505200] CURRENT SERVICE STATE: vswprdaisap02;serGEN vswprd RHEL Rsyslog work directory;OK;HARD;1;OK
[1680505200] CURRENT SERVICE STATE: vswprdaisap02;serGEN vswprd RHEL Service - ssh;OK;HARD;1;SSH OK - OpenSSH_5.3 (protocol 2.0)
"[1680505200] CURRENT SERVICE STATE: vswprdaisap02;serGEN vswprd RHEL Uptime;OK;HARD;1;OK - uptime is 3 Days, 3 Hours, 16 Minutes"
[1680505200] CURRENT SERVICE STATE: vswprdaisap02;serGEN vswprd RHEL Volume - Boot;OK;HARD;1;DISK OK - free space: /boot 345 MB (76.46% inode=100%):
[1680505200] CURRENT SERVICE STATE: vswprdaisap02;serGEN vswprd RHEL Volume - Root;OK;HARD;1;DISK OK - free space: / 5251 MB (36.92% inode=89%):
[1680505200] CURRENT SERVICE STATE: vswprdaisap02;serGEN vswprd RHEL Volume - Tmp;OK;HARD;1;DISK OK - free space: /tmp 4609 MB (99.01% inode=100%):
[1680505200] CURRENT SERVICE STATE: vswprdaisap02;serGEN vswprd RHEL Volume - Var;OK;HARD;1;DISK OK - free space: /var 11687 MB (82.17% inode=99%):
[1680505200] CURRENT SERVICE STATE: vswprdaisap02;serGEN vswprd RHEL Volume - Var-Log;OK;HARD;1;DISK OK - free space: /var/log 9147 MB (96.90% inode=100%):
[1680505200] CURRENT SERVICE STATE: vswprdaisap02;serGEN vswprd SSL - HTTPS Certificate;OK;HARD;1;SSL OK - Certificate '*.allegiantair.com' will expire in 61 days on 2023-06-03 14:48 -0700/PDT.
[1680505200] CURRENT SERVICE STATE: vswprdaisap11;Aerodata soap service;OK;HARD;1;HTTP/1.1 200 OK
[1680505200] CURRENT SERVICE STATE: vswprdaisap11;serGEN vswprd AIS DB2 Connect;OK;HARD;1;TCP OK - 0.001 second response time on db2 port 50001
[1680505200] CURRENT SERVICE STATE: vswprdaisap11;serGEN vswprd AIS HTTP Connect;OK;HARD;1;HTTP OK: HTTP/1.1 302 Found - 397 bytes in 0.002 second response time
[1680505200] CURRENT SERVICE STATE: vswprdaisap11;serGEN vswprd AIS HTTPS Connect;OK;HARD;1;HTTP OK: HTTP/1.1 200 OK - 3463 bytes in 0.066 second response time
[1680505200] CURRENT SERVICE STATE: vswprdaisap11;serGEN vswprd All Volumes;OK;HARD;1;DISK OK - free space: / 3808 MB (26.77% inode=86%): /boot 344 MB (76.33% inode=100%): /tmp 4531 MB (97.32% inode=98%): /var 11690 MB (82.19% inode=99%): /var/log 25744 MB (91.62% inode=100%): /var/log/audit 4138 MB (88.89% inode=100%): /usr2 95680 MB (51.90% inode=83%): /usr/share/php 95680 MB (51.90% inode=83%): /opt/tomcat 95680 MB (51.90% inode=83%): /opt/ant 95680 MB (51.90% inode=83%):
[1680505200] CURRENT SERVICE STATE: vswprdaisap11;serGEN vswprd RHEL Hardware - Memory;OK;HARD;1;OK - 7.8% (1279244 kB) used.
[1680505200] CURRENT SERVICE STATE: vswprdaisap11;serGEN vswprd RHEL Hardware - Swap Usage;OK;HARD;1;SWAP OK - 100% free (5119 MB out of 5119 MB)
"[1680505200] CURRENT SERVICE STATE: vswprdaisap11;serGEN vswprd RHEL Load;OK;HARD;1;OK - load average: 0.02, 0.01, 0.00"
[1680505200] CURRENT SERVICE STATE: vswprdaisap11;serGEN vswprd RHEL NTP Time Offset;OK;HARD;1;NTP OK: Offset -6.675720215e-06 secs
"[1680505200] CURRENT SERVICE STATE: vswprdaisap11;serGEN vswprd RHEL Ping;OK;HARD;1;PING OK - Packet loss = 0%, RTA = 0.55 ms"
[1680505200] CURRENT SERVICE STATE: vswprdaisap11;serGEN vswprd RHEL Process - auditd;OK;HARD;1;PROCS OK: 1 process with command name 'auditd'
[1680505200] CURRENT SERVICE STATE: vswprdaisap11;serGEN vswprd RHEL Rsyslog work directory;OK;HARD;1;OK
[1680505200] CURRENT SERVICE STATE: vswprdaisap11;serGEN vswprd RHEL Service - ssh;OK;HARD;1;SSH OK - OpenSSH_5.3 (protocol 2.0)
"[1680505200] CURRENT SERVICE STATE: vswprdaisap11;serGEN vswprd RHEL Uptime;OK;HARD;1;OK - uptime is 4 Days, 3 Hours, 21 Minutes"
[1680505200] CURRENT SERVICE STATE: vswprdaisap11;serGEN vswprd RHEL Volume - Boot;OK;HARD;1;DISK OK - free space: /boot 344 MB (76.33% inode=100%):
[1680505200] CURRENT SERVICE STATE: vswprdaisap11;serGEN vswprd RHEL Volume - Root;OK;HARD;1;DISK OK - free space: / 3808 MB (26.77% inode=86%):
[1680505200] CURRENT SERVICE STATE: vswprdaisap11;serGEN vswprd RHEL Volume - Tmp;OK;HARD;1;DISK OK - free space: /tmp 4531 MB (97.32% inode=98%):
[1680505200] CURRENT SERVICE STATE: vswprdaisap11;serGEN vswprd RHEL Volume - Var;OK;HARD;1;DISK OK - free space: /var 11690 MB (82.19% inode=99%):
[1680505200] CURRENT SERVICE STATE: vswprdaisap11;serGEN vswprd RHEL Volume - Var-Log;OK;HARD;1;DISK OK - free space: /var/log 25744 MB (91.62% inode=100%):
[1680505200] CURRENT SERVICE STATE: vswprdaisap11;serGEN vswprd SSL - HTTPS Certificate;OK;HARD;1;SSL OK - Certificate '*.allegiantair.com' will expire in 61 days on 2023-06-03 14:48 -0700/PDT.
[1680505200] CURRENT SERVICE STATE: vswprdaisap12;Aerodata soap service;OK;HARD;1;HTTP/1.1 200 OK
[1680505200] CURRENT SERVICE STATE: vswprdaisap12;serGEN vswprd AIS DB2 Connect;OK;HARD;1;TCP OK - 0.001 second response time on db2 port 50001
[1680505200] CURRENT SERVICE STATE: vswprdaisap12;serGEN vswprd AIS HTTP Connect;OK;HARD;1;HTTP OK: HTTP/1.1 302 Found - 397 bytes in 0.017 second response time
[1680505200] CURRENT SERVICE STATE: vswprdaisap12;serGEN vswprd AIS HTTPS Connect;OK;HARD;1;HTTP OK: HTTP/1.1 200 OK - 3463 bytes in 0.046 second response time
[1680505200] CURRENT SERVICE STATE: vswprdaisap12;serGEN vswprd All Volumes;OK;HARD;1;DISK OK - free space: / 4144 MB (29.13% inode=86%): /boot 344 MB (76.33% inode=100%): /tmp 4525 MB (97.20% inode=98%): /var 11631 MB (81.77% inode=99%): /var/log 25667 MB (91.35% inode=100%): /var/log/audit 4159 MB (89.35% inode=100%): /usr2 95681 MB (51.91% inode=83%): /usr/share/php 95681 MB (51.91% inode=83%): /opt/tomcat 95681 MB (51.91% inode=83%): /opt/ant 95681 MB (51.91% inode=83%):
[1680505200] CURRENT SERVICE STATE: vswprdaisap12;serGEN vswprd RHEL Hardware - Memory;OK;HARD;1;OK - 8.1% (1326720 kB) used.
[1680505200] CURRENT SERVICE STATE: vswprdaisap12;serGEN vswprd RHEL Hardware - Swap Usage;OK;HARD;1;SWAP OK - 100% free (5119 MB out of 5119 MB)
"[1680505200] CURRENT SERVICE STATE: vswprdaisap12;serGEN vswprd RHEL Load;OK;HARD;1;OK - load average: 0.00, 0.00, 0.00"
[1680505200] CURRENT SERVICE STATE: vswprdaisap12;serGEN vswprd RHEL NTP Time Offset;OK;HARD;1;NTP OK: Offset -1.013278961e-05 secs
"[1680505200] CURRENT SERVICE STATE: vswprdaisap12;serGEN vswprd RHEL Ping;OK;HARD;1;PING OK - Packet loss = 0%, RTA = 0.55 ms"
[1680505200] CURRENT SERVICE STATE: vswprdaisap12;serGEN vswprd RHEL Process - auditd;OK;HARD;1;PROCS OK: 1 process with command name 'auditd'
[1680505200] CURRENT SERVICE STATE: vswprdaisap12;serGEN vswprd RHEL Rsyslog work directory;OK;HARD;1;OK
[1680505200] CURRENT SERVICE STATE: vswprdaisap12;serGEN vswprd RHEL Service - ssh;OK;HARD;1;SSH OK - OpenSSH_5.3 (protocol 2.0)
"[1680505200] CURRENT SERVICE STATE: vswprdaisap12;serGEN vswprd RHEL Uptime;OK;HARD;1;OK - uptime is 3 Days, 3 Hours, 19 Minutes"
[1680505200] CURRENT SERVICE STATE: vswprdaisap12;serGEN vswprd RHEL Volume - Boot;OK;HARD;1;DISK OK - free space: /boot 344 MB (76.33% inode=100%):
[1680505200] CURRENT SERVICE STATE: vswprdaisap12;serGEN vswprd RHEL Volume - Root;OK;HARD;1;DISK OK - free space: / 4144 MB (29.13% inode=86%):
[1680505200] CURRENT SERVICE STATE: vswprdaisap12;serGEN vswprd RHEL Volume - Tmp;OK;HARD;1;DISK OK - free space: /tmp 4525 MB (97.20% inode=98%):
[1680505200] CURRENT SERVICE STATE: vswprdaisap12;serGEN vswprd RHEL Volume - Var;OK;HARD;1;DISK OK - free space: /var 11631 MB (81.77% inode=99%):
